-3.141593	0.049671
-3.110019	-0.045395
-3.078445	0.001663
-3.046871	0.057723
-3.015297	-0.149375
-2.983724	-0.180628
-2.952150	-0.030390
-2.920576	-0.142478
-2.889002	-0.296860
-2.857428	-0.226099
-2.825855	-0.356860
-2.794281	-0.386944
-2.762707	-0.345689
-2.731133	-0.590359
-2.699560	-0.600270
-2.667986	-0.512328
-2.636412	-0.585249
-2.604838	-0.479925
-2.573264	-0.629026
-2.541691	-0.705792
-2.510117	-0.443772
-2.478543	-0.638101
-2.446969	-0.633343
-2.415395	-0.806506
-2.383822	-0.741742
-2.352248	-0.698800
-2.320674	-0.846872
-2.289100	-0.715353
-2.257526	-0.833387
-2.225953	-0.822122
-2.194379	-0.871962
-2.162805	-0.644594
-2.131231	-0.848374
-2.099657	-0.969153
-2.068084	-0.796625
-2.036510	-1.015586
-2.004936	-0.886346
-1.973362	-1.116026
-1.941788	-1.064787
-1.910215	-0.923262
-1.878641	-0.879142
-1.847067	-0.944943
-1.815493	-0.981776
-1.783919	-1.007485
-1.752346	-1.131417
-1.720772	-1.060759
-1.689198	-1.039063
-1.657624	-0.890521
-1.626050	-0.964112
-1.594477	-1.176024
-1.562903	-0.967560
-1.531329	-1.037729
-1.499755	-1.065170
-1.468181	-0.933572
-1.436608	-0.887910
-1.405034	-0.893165
-1.373460	-1.064514
-1.341886	-1.004836
-1.310313	-0.933139
-1.278739	-0.860099
-1.247165	-0.996004
-1.215591	-0.956141
-1.184017	-1.036762
-1.152444	-1.033380
-1.120870	-0.819226
-1.089296	-0.750677
-1.057722	-0.878441
-1.026148	-0.754956
-0.994575	-0.802364
-0.963001	-0.885421
-0.931427	-0.766333
-0.899853	-0.629432
-0.868279	-0.766801
-0.836706	-0.585976
-0.805132	-0.982896
-0.773558	-0.616495
-0.741984	-0.667047
-0.710410	-0.682046
-0.678837	-0.618712
-0.647263	-0.801762
-0.615689	-0.599488
-0.584115	-0.515750
-0.552541	-0.377063
-0.520968	-0.549547
-0.489394	-0.550940
-0.457820	-0.492169
-0.426246	-0.321916
-0.394672	-0.351631
-0.363099	-0.408149
-0.331525	-0.274158
-0.299951	-0.285766
-0.268377	-0.168303
-0.236803	-0.304802
-0.205230	-0.236558
-0.173656	-0.211995
-0.142082	-0.287956
-0.110508	-0.080671
-0.078934	-0.052747
-0.047361	-0.046832
-0.015787	-0.039245
0.015787	-0.125751
0.047361	0.005278
0.078934	0.044581
0.110508	0.030056
0.142082	0.125476
0.173656	0.213189
0.205230	0.392411
0.236803	0.252054
0.268377	0.290922
0.299951	0.288029
0.331525	0.133608
0.363099	0.352521
0.394672	0.390529
0.426246	0.659780
0.457820	0.422758
0.489394	0.500246
0.520968	0.494248
0.552541	0.407984
0.584115	0.665744
0.615689	0.652714
0.647263	0.682108
0.678837	0.536949
0.710410	0.792424
0.741984	0.535567
0.773558	0.757371
0.805132	0.939968
0.836706	0.643387
0.868279	0.706589
0.899853	0.793201
0.931427	0.752125
0.963001	0.665843
0.994575	0.845384
1.026148	0.749079
1.057722	0.918599
1.089296	0.794359
1.120870	1.055472
1.152444	0.835434
1.184017	0.893923
1.215591	1.018927
1.247165	0.825000
1.278739	0.980399
1.310313	1.096980
1.341886	0.813166
1.373460	0.999056
1.405034	1.012281
1.436608	1.069192
1.468181	0.871045
1.499755	0.865432
1.531329	1.051415
1.562903	1.029667
1.594477	1.024769
1.626050	1.033119
1.657624	0.928230
1.689198	1.016224
1.720772	1.018082
1.752346	0.912130
1.783919	1.163953
1.815493	1.017594
1.847067	0.842949
1.878641	1.018644
1.910215	0.845480
1.941788	1.010677
1.973362	1.035918
2.004936	0.825164
2.036510	0.989839
2.068084	0.920158
2.099657	0.945588
2.131231	1.036703
2.162805	0.805283
2.194379	0.736418
2.225953	0.704001
2.257526	0.691742
2.289100	0.745213
2.320674	0.765887
2.352248	0.737561
2.383822	0.770022
2.415395	0.665331
2.446969	0.785450
2.478543	0.589058
2.510117	0.862354
2.541691	0.627128
2.573264	0.452508
2.604838	0.404260
2.636412	0.532213
2.667986	0.433753
2.699560	0.499178
2.731133	0.446354
2.762707	0.362602
2.794281	0.255692
2.825855	0.159033
2.857428	0.235704
2.889002	0.335553
2.920576	0.240631
2.952150	0.063738
2.983724	0.174532
3.015297	0.164491
3.046871	0.006194
3.078445	0.078478
3.110019	0.037389
3.141593	-0.114297
